ACFT_ID;Profile_ID;Stage Length;Step Number;Step Type;Thrust Rating;Flap_ID;End Point Altitude (ft);Rate Of Climb (ft/min);End Point CAS (kt);Accel Percentage (%)
A320-211;ICAO_B;3;5;Climb;MaxClimb;ZERO;3000.0;;;
A320-211;ICAO_B;3;6;Accelerate;MaxClimb;ZERO;;1113.9;250.0;
A320-211;ICAO_B;3;7;Climb;MaxClimb;ZERO;5500.0;;;
A320-211;ICAO_B;3;8;Climb;MaxClimb;ZERO;7500.0;;;
A320-211;ICAO_B;3;9;Climb;MaxClimb;ZERO;10000.0;;;
A320-211;ICAO_B;4;1;Takeoff;MaxTakeoff;1+F;;;;
A320-211;ICAO_B;4;2;Climb;MaxTakeoff;1+F;1000.0;;;
A320-211;ICAO_B;4;3;Accelerate;MaxTakeoff;1+F;;972.6;201.4;
A320-211;ICAO_B;4;4;Accelerate;MaxTakeoff;1;;1101.0;218.7;
A320-211;ICAO_B;4;5;Climb;MaxClimb;ZERO;3000.0;;;
A320-211;ICAO_B;4;6;Accelerate;MaxClimb;ZERO;;1021.0;250.0;
A320-211;ICAO_B;4;7;Climb;MaxClimb;ZERO;5500.0;;;
A320-211;ICAO_B;4;8;Climb;MaxClimb;ZERO;7500.0;;;
A320-211;ICAO_B;4;9;Climb;MaxClimb;ZERO;10000.0;;;
A320-211;ICAO_B;5;1;Takeoff;MaxTakeoff;1+F;;;;
A320-211;ICAO_B;5;2;Climb;MaxTakeoff;1+F;1000.0;;;
A320-211;ICAO_B;5;3;Accelerate;MaxTakeoff;1+F;;933.1;205.1;
A320-211;ICAO_B;5;4;Accelerate;MaxTakeoff;1;;1056.0;221.4;
A320-211;ICAO_B;5;5;Climb;MaxClimb;ZERO;3000.0;;;
A320-211;ICAO_B;5;6;Accelerate;MaxClimb;ZERO;;973.2;250.0;
A320-211;ICAO_B;5;7;Climb;MaxClimb;ZERO;5500.0;;;
A320-211;ICAO_B;5;8;Climb;MaxClimb;ZERO;7500.0;;;
A320-211;ICAO_B;5;9;Climb;MaxClimb;ZERO;10000.0;;;
A320-232;DEFAULT;1;1;Takeoff;MaxTakeoff;1+F;;;;
A320-232;DEFAULT;1;2;Climb;MaxTakeoff;1+F;1000.0;;;
A320-232;DEFAULT;1;3;Accelerate;MaxTakeoff;1+F;;1219.6;185.5;
A320-232;DEFAULT;1;4;Accelerate;MaxTakeoff;1;;1372.6;208.6;
A320-232;DEFAULT;1;5;Climb;MaxClimb;ZERO;3000.0;;;
A320-232;DEFAULT;1;6;Accelerate;MaxClimb;ZERO;;1192.1;250.0;
A320-232;DEFAULT;1;7;Climb;MaxClimb;ZERO;5500.0;;;
A320-232;DEFAULT;1;8;Climb;MaxClimb;ZERO;7500.0;;;
A320-232;DEFAULT;1;9;Climb;MaxClimb;ZERO;10000.0;;;
A320-232;DEFAULT;2;1;Takeoff;MaxTakeoff;1+F;;;;
A320-232;DEFAULT;2;2;Climb;MaxTakeoff;1+F;1000.0;;;
A320-232;DEFAULT;2;3;Accelerate;MaxTakeoff;1+F;;1167.9;189.3;
A320-232;DEFAULT;2;4;Accelerate;MaxTakeoff;1;;1315.7;211.0;
A320-232;DEFAULT;2;5;Climb;MaxClimb;ZERO;3000.0;;;
A320-232;DEFAULT;2;6;Accelerate;MaxClimb;ZERO;;1137.4;250.0;
A320-232;DEFAULT;2;7;Climb;MaxClimb;ZERO;5500.0;;;
A320-232;DEFAULT;2;8;Climb;MaxClimb;ZERO;7500.0;;;
A320-232;DEFAULT;2;9;Climb;MaxClimb;ZERO;10000.0;;;
A320-232;DEFAULT;3;1;Takeoff;MaxTakeoff;1+F;;;;
A320-232;DEFAULT;3;2;Climb;MaxTakeoff;1+F;1000.0;;;
A320-232;DEFAULT;3;3;Accelerate;MaxTakeoff;1+F;;1118.6;193.2;
A320-232;DEFAULT;3;4;Accelerate;MaxTakeoff;1;;1260.6;213.6;
A320-232;DEFAULT;3;5;Climb;MaxClimb;ZERO;3000.0;;;
A320-232;DEFAULT;3;6;Accelerate;MaxClimb;ZERO;;1085.2;250.0;
A320-232;DEFAULT;3;7;Climb;MaxClimb;ZERO;5500.0;;;
A320-232;DEFAULT;3;8;Climb;MaxClimb;ZERO;7500.0;;;
A320-232;DEFAULT;3;9;Climb;MaxClimb;ZERO;10000.0;;;
A320-232;DEFAULT;4;1;Takeoff;MaxTakeoff;1+F;;;;
A320-232;DEFAULT;4;2;Climb;MaxTakeoff;1+F;1000.0;;;
A320-232;DEFAULT;4;3;Accelerate;MaxTakeoff;1+F;;1040.6;199.9;
A320-232;DEFAULT;4;4;Accelerate;MaxTakeoff;1;;1170.7;218.4;
A320-232;DEFAULT;4;5;Climb;MaxClimb;ZERO;3000.0;;;
A320-232;DEFAULT;4;6;Accelerate;MaxClimb;ZERO;;1001.5;250.0;
A320-232;DEFAULT;4;7;Climb;MaxClimb;ZERO;5500.0;;;
A320-232;DEFAULT;4;8;Climb;MaxClimb;ZERO;7500.0;;;
A320-232;DEFAULT;4;9;Climb;MaxClimb;ZERO;10000.0;;;
A320-232;DEFAULT;5;1;Takeoff;MaxTakeoff;1+F;;;;
A320-232;DEFAULT;5;2;Climb;MaxTakeoff;1+F;1000.0;;;
A320-232;DEFAULT;5;3;Accelerate;MaxTakeoff;1+F;;921.9;210.9;
A320-232;DEFAULT;5;4;Accelerate;MaxTakeoff;1;;1033.9;226.5;
A320-232;DEFAULT;5;5;Climb;MaxClimb;ZERO;3000.0;;;
A320-232;DEFAULT;5;6;Accelerate;MaxClimb;ZERO;;876.3;250.0;
A320-232;DEFAULT;5;7;Climb;MaxClimb;ZERO;5500.0;;;
A320-232;DEFAULT;5;8;Climb;MaxClimb;ZERO;7500.0;;;
A320-232;DEFAULT;5;9;Climb;MaxClimb;ZERO;10000.0;;;
A320-232;ICAO_A;1;1;Takeoff;MaxTakeoff;1+F;;;;
A320-232;ICAO_A;1;2;Climb;MaxTakeoff;1+F;1500.0;;;
A320-232;ICAO_A;1;3;Climb;MaxClimb;1+F;3000.0;;;
A320-232;ICAO_A;1;4;Accelerate;MaxClimb;1+F;;776.1;185.4;
A320-232;ICAO_A;1;5;Accelerate;MaxClimb;1;;906.7;200.1;
A320-232;ICAO_A;1;6;Accelerate;MaxClimb;ZERO;;1062.0;226.0;
A320-232;ICAO_A;1;7;Accelerate;MaxClimb;ZERO;;1218.7;250.0;
A320-232;ICAO_A;1;8;Climb;MaxClimb;ZERO;5500.0;;;
A320-232;ICAO_A;1;9;Climb;MaxClimb;ZERO;7500.0;;;
A320-232;ICAO_A;1;10;Climb;MaxClimb;ZERO;10000.0;;;
A320-232;ICAO_A;2;1;Takeoff;MaxTakeoff;1+F;;;;
A320-232;ICAO_A;2;2;Climb;MaxTakeoff;1+F;1500.0;;;
A320-232;ICAO_A;2;3;Climb;MaxClimb;1+F;3000.0;;;
A320-232;ICAO_A;2;4;Accelerate;MaxClimb;1+F;;739.7;189.1;
A320-232;ICAO_A;2;5;Accelerate;MaxClimb;1;;870.0;203.0;
A320-232;ICAO_A;2;6;Accelerate;MaxClimb;ZERO;;1015.7;227.5;
A320-232;ICAO_A;2;7;Accelerate;MaxClimb;ZERO;;1160.7;250.0;
A320-232;ICAO_A;2;8;Climb;MaxClimb;ZERO;5500.0;;;
A320-232;ICAO_A;2;9;Climb;MaxClimb;ZERO;7500.0;;;
A320-232;ICAO_A;2;10;Climb;MaxClimb;ZERO;10000.0;;;
A320-232;ICAO_A;3;1;Takeoff;MaxTakeoff;1+F;;;;
A320-232;ICAO_A;3;2;Climb;MaxTakeoff;1+F;1500.0;;;
A320-232;ICAO_A;3;3;Climb;MaxClimb;1+F;3000.0;;;
A320-232;ICAO_A;3;4;Accelerate;MaxClimb;1+F;;705.0;193.0;
A320-232;ICAO_A;3;5;Accelerate;MaxClimb;1;;834.6;206.1;
A320-232;ICAO_A;3;6;Accelerate;MaxClimb;ZERO;;971.6;229.2;
A320-232;ICAO_A;3;7;Accelerate;MaxClimb;ZERO;;1105.4;250.0;
A320-232;ICAO_A;3;8;Climb;MaxClimb;ZERO;5500.0;;;
A320-232;ICAO_A;3;9;Climb;MaxClimb;ZERO;7500.0;;;
A320-232;ICAO_A;3;10;Climb;MaxClimb;ZERO;10000.0;;;
A320-232;ICAO_A;4;1;Takeoff;MaxTakeoff;1+F;;;;
A320-232;ICAO_A;4;2;Climb;MaxTakeoff;1+F;1500.0;;;
A320-232;ICAO_A;4;3;Climb;MaxClimb;1+F;3000.0;;;
A320-232;ICAO_A;4;4;Accelerate;MaxClimb;1+F;;650.5;199.8;
A320-232;ICAO_A;4;5;Accelerate;MaxClimb;1;;776.9;211.6;
A320-232;ICAO_A;4;6;Accelerate;MaxClimb;ZERO;;901.1;232.6;
A320-232;ICAO_A;4;7;Accelerate;MaxClimb;ZERO;;1016.8;250.0;
A320-232;ICAO_A;4;8;Climb;MaxClimb;ZERO;5500.0;;;
A320-232;ICAO_A;4;9;Climb;MaxClimb;ZERO;7500.0;;;
A320-232;ICAO_A;4;10;Climb;MaxClimb;ZERO;10000.0;;;
A320-232;ICAO_A;5;1;Takeoff;MaxTakeoff;1+F;;;;
A320-232;ICAO_A;5;2;Climb;MaxTakeoff;1+F;1500.0;;;
A320-232;ICAO_A;5;3;Climb;MaxClimb;1+F;3000.0;;;
A320-232;ICAO_A;5;4;Accelerate;MaxClimb;1+F;;568.3;210.7;
A320-232;ICAO_A;5;5;Accelerate;MaxClimb;1;;687.3;220.6;
A320-232;ICAO_A;5;6;Accelerate;MaxClimb;ZERO;;794.5;238.5;
A320-232;ICAO_A;5;7;Accelerate;MaxClimb;ZERO;;884.4;250.0;
A320-232;ICAO_A;5;8;Climb;MaxClimb;ZERO;5500.0;;;
A320-232;ICAO_A;5;9;Climb;MaxClimb;ZERO;7500.0;;;
A320-232;ICAO_A;5;10;Climb;MaxClimb;ZERO;10000.0;;;
A320-232;ICAO_B;1;1;Takeoff;MaxTakeoff;1+F;;;;
A320-232;ICAO_B;1;2;Climb;MaxTakeoff;1+F;1000.0;;;
A320-232;ICAO_B;1;3;Accelerate;MaxTakeoff;1+F;;1219.6;185.5;
A320-232;ICAO_B;1;4;Accelerate;MaxTakeoff;1;;1372.6;208.6;
A320-232;ICAO_B;1;5;Climb;MaxClimb;ZERO;3000.0;;;
A320-232;ICAO_B;1;6;Accelerate;MaxClimb;ZERO;;1192.1;250.0;
A320-232;ICAO_B;1;7;Climb;MaxClimb;ZERO;5500.0;;;
A320-232;ICAO_B;1;8;Climb;MaxClimb;ZERO;7500.0;;;
A320-232;ICAO_B;1;9;Climb;MaxClimb;ZERO;10000.0;;;
A320-232;ICAO_B;2;1;Takeoff;MaxTakeoff;1+F;;;;
A320-232;ICAO_B;2;2;Climb;MaxTakeoff;1+F;1000.0;;;
A320-232;ICAO_B;2;3;Accelerate;MaxTakeoff;1+F;;1167.9;189.3;
A320-232;ICAO_B;2;4;Accelerate;MaxTakeoff;1;;1315.7;211.0;
A320-232;ICAO_B;2;5;Climb;MaxClimb;ZERO;3000.0;;;
A320-232;ICAO_B;2;6;Accelerate;MaxClimb;ZERO;;1137.4;250.0;
A320-232;ICAO_B;2;7;Climb;MaxClimb;ZERO;5500.0;;;
A320-232;ICAO_B;2;8;Climb;MaxClimb;ZERO;7500.0;;;
A320-232;ICAO_B;2;9;Climb;MaxClimb;ZERO;10000.0;;;
A320-232;ICAO_B;3;1;Takeoff;MaxTakeoff;1+F;;;;
A320-232;ICAO_B;3;2;Climb;MaxTakeoff;1+F;1000.0;;;
A320-232;ICAO_B;3;3;Accelerate;MaxTakeoff;1+F;;1118.6;193.2;
A320-232;ICAO_B;3;4;Accelerate;MaxTakeoff;1;;1260.6;213.6;
A320-232;ICAO_B;3;5;Climb;MaxClimb;ZERO;3000.0;;;
A320-232;ICAO_B;3;6;Accelerate;MaxClimb;ZERO;;1085.2;250.0;
A320-232;ICAO_B;3;7;Climb;MaxClimb;ZERO;5500.0;;;
A320-232;ICAO_B;3;8;Climb;MaxClimb;ZERO;7500.0;;;
A320-232;ICAO_B;3;9;Climb;MaxClimb;ZERO;10000.0;;;
A320-232;ICAO_B;4;1;Takeoff;MaxTakeoff;1+F;;;;
A320-232;ICAO_B;4;2;Climb;MaxTakeoff;1+F;1000.0;;;
A320-232;ICAO_B;4;3;Accelerate;MaxTakeoff;1+F;;1040.6;199.9;
A320-232;ICAO_B;4;4;Accelerate;MaxTakeoff;1;;1170.7;218.4;
A320-232;ICAO_B;4;5;Climb;MaxClimb;ZERO;3000.0;;;
A320-232;ICAO_B;4;6;Accelerate;MaxClimb;ZERO;;1001.5;250.0;
A320-232;ICAO_B;4;7;Climb;MaxClimb;ZERO;5500.0;;;
A320-232;ICAO_B;4;8;Climb;MaxClimb;ZERO;7500.0;;;
A320-232;ICAO_B;4;9;Climb;MaxClimb;ZERO;10000.0;;;
A320-232;ICAO_B;5;1;Takeoff;MaxTakeoff;1+F;;;;
A320-232;ICAO_B;5;2;Climb;MaxTakeoff;1+F;1000.0;;;
A320-232;ICAO_B;5;3;Accelerate;MaxTakeoff;1+F;;921.9;210.9;
A320-232;ICAO_B;5;4;Accelerate;MaxTakeoff;1;;1033.9;226.5;
A320-232;ICAO_B;5;5;Climb;MaxClimb;ZERO;3000.0;;;
A320-232;ICAO_B;5;6;Accelerate;MaxClimb;ZERO;;876.3;250.0;
A320-232;ICAO_B;5;7;Climb;MaxClimb;ZERO;5500.0;;;
A320-232;ICAO_B;5;8;Climb;MaxClimb;ZERO;7500.0;;;
A320-232;ICAO_B;5;9;Climb;MaxClimb;ZERO;10000.0;;;
A321-232;DEFAULT;1;1;Takeoff;MaxTakeoff;1+F;;;;
A321-232;DEFAULT;1;2;Climb;MaxTakeoff;1+F;1000.0;;;
A321-232;DEFAULT;1;3;Accelerate;MaxTakeoff;1+F;;1235.6;195.0;
A321-232;DEFAULT;1;4;Accelerate;MaxTakeoff;1;;1376.0;219.7;
A321-232;DEFAULT;1;5;Climb;MaxClimb;ZERO;3000.0;;;
A321-232;DEFAULT;1;6;Accelerate;MaxClimb;ZERO;;1127.8;250.0;
A321-232;DEFAULT;1;7;Climb;MaxClimb;ZERO;5500.0;;;
A321-232;DEFAULT;1;8;Climb;MaxClimb;ZERO;7500.0;;;
A321-232;DEFAULT;1;9;Climb;MaxClimb;ZERO;10000.0;;;
A321-232;DEFAULT;2;1;Takeoff;MaxTakeoff;1+F;;;;
A321-232;DEFAULT;2;2;Climb;MaxTakeoff;1+F;1000.0;;;
A321-232;DEFAULT;2;3;Accelerate;MaxTakeoff;1+F;;1180.9;199.0;
A321-232;DEFAULT;2;4;Accelerate;MaxTakeoff;1;;1316.8;222.2;
A321-232;DEFAULT;2;5;Climb;MaxClimb;ZERO;3000.0;;;
A321-232;DEFAULT;2;6;Accelerate;MaxClimb;ZERO;;1070.3;250.0;
A321-232;DEFAULT;2;7;Climb;MaxClimb;ZERO;5500.0;;;
A321-232;DEFAULT;2;8;Climb;MaxClimb;ZERO;7500.0;;;
A321-232;DEFAULT;2;9;Climb;MaxClimb;ZERO;10000.0;;;
A321-232;DEFAULT;3;1;Takeoff;MaxTakeoff;1+F;;;;
A321-232;DEFAULT;3;2;Climb;MaxTakeoff;1+F;1000.0;;;
A321-232;DEFAULT;3;3;Accelerate;MaxTakeoff;1+F;;1127.9;203.0;
A321-232;DEFAULT;3;4;Accelerate;MaxTakeoff;1;;1259.2;224.8;
A321-232;DEFAULT;3;5;Climb;MaxClimb;ZERO;3000.0;;;
A321-232;DEFAULT;3;6;Accelerate;MaxClimb;ZERO;;1015.1;250.0;
A321-232;DEFAULT;3;7;Climb;MaxClimb;ZERO;5500.0;;;
A321-232;DEFAULT;3;8;Climb;MaxClimb;ZERO;7500.0;;;
A321-232;DEFAULT;3;9;Climb;MaxClimb;ZERO;10000.0;;;
A321-232;DEFAULT;4;1;Takeoff;MaxTakeoff;1+F;;;;
A321-232;DEFAULT;4;2;Climb;MaxTakeoff;1+F;1000.0;;;
A321-232;DEFAULT;4;3;Accelerate;MaxTakeoff;1+F;;1039.0;209.0;
A321-232;DEFAULT;4;4;Accelerate;MaxTakeoff;1;;1161.6;228.6;
A321-232;DEFAULT;4;5;Climb;MaxClimb;ZERO;3000.0;;;
A321-232;DEFAULT;4;6;Accelerate;MaxClimb;ZERO;;923.7;250.0;
A321-232;DEFAULT;4;7;Climb;MaxClimb;ZERO;5500.0;;;
A321-232;DEFAULT;4;8;Climb;MaxClimb;ZERO;7500.0;;;
A321-232;DEFAULT;4;9;Climb;MaxClimb;ZERO;10000.0;;;
A321-232;DEFAULT;5;1;Takeoff;MaxTakeoff;1+F;;;;
A321-232;DEFAULT;5;2;Climb;MaxTakeoff;1+F;1000.0;;;
A321-232;DEFAULT;5;3;Accelerate;MaxTakeoff;1+F;;889.6;210.0;
A321-232;DEFAULT;5;4;Accelerate;MaxTakeoff;1;;969.1;226.5;
A321-232;DEFAULT;5;5;Climb;MaxClimb;ZERO;3000.0;;;
A321-232;DEFAULT;5;6;Accelerate;MaxClimb;ZERO;;752.3;250.0;
A321-232;DEFAULT;5;7;Climb;MaxClimb;ZERO;5500.0;;;
A321-232;DEFAULT;5;8;Climb;MaxClimb;ZERO;7500.0;;;
A321-232;DEFAULT;5;9;Climb;MaxClimb;ZERO;10000.0;;;
A321-232;ICAO_A;1;1;Takeoff;MaxTakeoff;1+F;;;;
A321-232;ICAO_A;1;2;Climb;MaxTakeoff;1+F;1500.0;;;
A321-232;ICAO_A;1;3;Climb;MaxClimb;1+F;3000.0;;;
A321-232;ICAO_A;1;4;Accelerate;MaxClimb;1+F;;819.7;194.9;
A321-232;ICAO_A;1;5;Accelerate;MaxClimb;1;;920.7;210.8;
A321-232;ICAO_A;1;6;Accelerate;MaxClimb;ZERO;;1039.9;234.6;
A321-232;ICAO_A;1;7;Accelerate;MaxClimb;ZERO;;1125.4;250.0;
A321-232;ICAO_A;1;8;Climb;MaxClimb;ZERO;5500.0;;;
A321-232;ICAO_A;1;9;Climb;MaxClimb;ZERO;7500.0;;;
A321-232;ICAO_A;1;10;Climb;MaxClimb;ZERO;10000.0;;;
A321-232;ICAO_A;2;1;Takeoff;MaxTakeoff;1+F;;;;
A321-232;ICAO_A;2;2;Climb;MaxTakeoff;1+F;1500.0;;;
A321-232;ICAO_A;2;3;Climb;MaxClimb;1+F;3000.0;;;
A321-232;ICAO_A;2;4;Accelerate;MaxClimb;1+F;;778.4;198.9;
A321-232;ICAO_A;2;5;Accelerate;MaxClimb;1;;874.3;213.7;
A321-232;ICAO_A;2;6;Accelerate;MaxClimb;ZERO;;987.1;236.1;
A321-232;ICAO_A;2;7;Accelerate;MaxClimb;ZERO;;1066.3;250.0;
A321-232;ICAO_A;2;8;Climb;MaxClimb;ZERO;5500.0;;;
A321-232;ICAO_A;2;9;Climb;MaxClimb;ZERO;7500.0;;;
A321-232;ICAO_A;2;10;Climb;MaxClimb;ZERO;10000.0;;;
A321-232;ICAO_A;3;1;Takeoff;MaxTakeoff;1+F;;;;
A321-232;ICAO_A;3;2;Climb;MaxTakeoff;1+F;1500.0;;;
A321-232;ICAO_A;3;3;Climb;MaxClimb;1+F;3000.0;;;
A321-232;ICAO_A;3;4;Accelerate;MaxClimb;1+F;;737.9;202.9;
A321-232;ICAO_A;3;5;Accelerate;MaxClimb;1;;829.1;216.7;
A321-232;ICAO_A;3;6;Accelerate;MaxClimb;ZERO;;936.1;237.7;
A321-232;ICAO_A;3;7;Accelerate;MaxClimb;ZERO;;1009.5;250.0;
A321-232;ICAO_A;3;8;Climb;MaxClimb;ZERO;5500.0;;;
A321-232;ICAO_A;3;9;Climb;MaxClimb;ZERO;7500.0;;;
A321-232;ICAO_A;3;10;Climb;MaxClimb;ZERO;10000.0;;;
A321-232;ICAO_A;4;1;Takeoff;MaxTakeoff;1+F;;;;
A321-232;ICAO_A;4;2;Climb;MaxTakeoff;1+F;1500.0;;;
A321-232;ICAO_A;4;3;Climb;MaxClimb;1+F;3000.0;;;
A321-232;ICAO_A;4;4;Accelerate;MaxClimb;1+F;;670.5;209.9;
A321-232;ICAO_A;4;5;Accelerate;MaxClimb;1;;754.2;222.1;
A321-232;ICAO_A;4;6;Accelerate;MaxClimb;ZERO;;852.9;240.9;
A321-232;ICAO_A;4;7;Accelerate;MaxClimb;ZERO;;917.2;250.0;
A321-232;ICAO_A;4;8;Climb;MaxClimb;ZERO;5500.0;;;
A321-232;ICAO_A;4;9;Climb;MaxClimb;ZERO;7500.0;;;
A321-232;ICAO_A;4;10;Climb;MaxClimb;ZERO;10000.0;;;
A321-232;ICAO_A;5;1;Takeoff;MaxTakeoff;1+F;;;;
A321-232;ICAO_A;5;2;Climb;MaxTakeoff;1+F;1500.0;;;
A321-232;ICAO_A;5;3;Climb;MaxClimb;1+F;3000.0;;;
A321-232;ICAO_A;5;4;Accelerate;MaxClimb;1+F;;551.5;210.0;
A321-232;ICAO_A;5;5;Accelerate;MaxClimb;1;;604.9;219.9;
A321-232;ICAO_A;5;6;Accelerate;MaxClimb;ZERO;;685.2;235.3;
A321-232;ICAO_A;5;7;Accelerate;MaxClimb;ZERO;;749.8;250.0;
A321-232;ICAO_A;5;8;Climb;MaxClimb;ZERO;5500.0;;;
A321-232;ICAO_A;5;9;Climb;MaxClimb;ZERO;7500.0;;;
A321-232;ICAO_A;5;10;Climb;MaxClimb;ZERO;10000.0;;;
A321-232;ICAO_B;1;1;Takeoff;MaxTakeoff;1+F;;;;
A321-232;ICAO_B;1;2;Climb;MaxTakeoff;1+F;1000.0;;;
A321-232;ICAO_B;1;3;Accelerate;MaxTakeoff;1+F;;1235.6;195.0;
A321-232;ICAO_B;1;4;Accelerate;MaxTakeoff;1;;1376.0;219.7;
A321-232;ICAO_B;1;5;Climb;MaxClimb;ZERO;3000.0;;;
A321-232;ICAO_B;1;6;Accelerate;MaxClimb;ZERO;;1127.8;250.0;
A321-232;ICAO_B;1;7;Climb;MaxClimb;ZERO;5500.0;;;
A321-232;ICAO_B;1;8;Climb;MaxClimb;ZERO;7500.0;;;
A321-232;ICAO_B;1;9;Climb;MaxClimb;ZERO;10000.0;;;
A321-232;ICAO_B;2;1;Takeoff;MaxTakeoff;1+F;;;;
A321-232;ICAO_B;2;2;Climb;MaxTakeoff;1+F;1000.0;;;
A321-232;ICAO_B;2;3;Accelerate;MaxTakeoff;1+F;;1180.9;199.0;
A321-232;ICAO_B;2;4;Accelerate;MaxTakeoff;1;;1316.8;222.2;
A321-232;ICAO_B;2;5;Climb;MaxClimb;ZERO;3000.0;;;
A321-232;ICAO_B;2;6;Accelerate;MaxClimb;ZERO;;1070.3;250.0;
A321-232;ICAO_B;2;7;Climb;MaxClimb;ZERO;5500.0;;;
A321-232;ICAO_B;2;8;Climb;MaxClimb;ZERO;7500.0;;;
A321-232;ICAO_B;2;9;Climb;MaxClimb;ZERO;10000.0;;;
A321-232;ICAO_B;3;1;Takeoff;MaxTakeoff;1+F;;;;
A321-232;ICAO_B;3;2;Climb;MaxTakeoff;1+F;1000.0;;;
A321-232;ICAO_B;3;3;Accelerate;MaxTakeoff;1+F;;1127.9;203.0;
A321-232;ICAO_B;3;4;Accelerate;MaxTakeoff;1;;1259.2;224.8;
A321-232;ICAO_B;3;5;Climb;MaxClimb;ZERO;3000.0;;;
A321-232;ICAO_B;3;6;Accelerate;MaxClimb;ZERO;;1015.1;250.0;
A321-232;ICAO_B;3;7;Climb;MaxClimb;ZERO;5500.0;;;
A321-232;ICAO_B;3;8;Climb;MaxClimb;ZERO;7500.0;;;
A321-232;ICAO_B;3;9;Climb;MaxClimb;ZERO;10000.0;;;
A321-232;ICAO_B;4;1;Takeoff;MaxTakeoff;1+F;;;;
A321-232;ICAO_B;4;2;Climb;MaxTakeoff;1+F;1000.0;;;
A321-232;ICAO_B;4;3;Accelerate;MaxTakeoff;1+F;;1039.0;209.0;
A321-232;ICAO_B;4;4;Accelerate;MaxTakeoff;1;;1161.6;228.6;
A321-232;ICAO_B;4;5;Climb;MaxClimb;ZERO;3000.0;;;
A321-232;ICAO_B;4;6;Accelerate;MaxClimb;ZERO;;923.7;250.0;
A321-232;ICAO_B;4;7;Climb;MaxClimb;ZERO;5500.0;;;
A321-232;ICAO_B;4;8;Climb;MaxClimb;ZERO;7500.0;;;
A321-232;ICAO_B;4;9;Climb;MaxClimb;ZERO;10000.0;;;
A321-232;ICAO_B;5;1;Takeoff;MaxTakeoff;1+F;;;;
A321-232;ICAO_B;5;2;Climb;MaxTakeoff;1+F;1000.0;;;
A321-232;ICAO_B;5;3;Accelerate;MaxTakeoff;1+F;;889.6;210.0;
A321-232;ICAO_B;5;4;Accelerate;MaxTakeoff;1;;969.1;226.5;
A321-232;ICAO_B;5;5;Climb;MaxClimb;ZERO;3000.0;;;
A321-232;ICAO_B;5;6;Accelerate;MaxClimb;ZERO;;752.3;250.0;
A321-232;ICAO_B;5;7;Climb;MaxClimb;ZERO;5500.0;;;
A321-232;ICAO_B;5;8;Climb;MaxClimb;ZERO;7500.0;;;
A321-232;ICAO_B;5;9;Climb;MaxClimb;ZERO;10000.0;;;
A330-301;DEFAULT;1;1;Takeoff;MaxTakeoff;1+F;;;;
A330-301;DEFAULT;1;2;Climb;MaxTakeoff;1+F;1000.0;;;
A330-301;DEFAULT;1;3;Accelerate;MaxTakeoff;1+F;;1160.6;170.7;
A330-301;DEFAULT;1;4;Accelerate;MaxTakeoff;1;;1267.7;207.4;
A330-301;DEFAULT;1;5;Climb;MaxClimb;ZERO;3000.0;;;
A330-301;DEFAULT;1;6;Accelerate;MaxClimb;ZERO;;1218.2;250.0;
A330-301;DEFAULT;1;7;Climb;MaxClimb;ZERO;5500.0;;;
A330-301;DEFAULT;1;8;Climb;MaxClimb;ZERO;7500.0;;;
A330-301;DEFAULT;1;9;Climb;MaxClimb;ZERO;10000.0;;;
A330-301;DEFAULT;2;1;Takeoff;MaxTakeoff;1+F;;;;
A330-301;DEFAULT;2;2;Climb;MaxTakeoff;1+F;1000.0;;;
A330-301;DEFAULT;2;3;Accelerate;MaxTakeoff;1+F;;1121.7;173.4;
A330-301;DEFAULT;2;4;Accelerate;MaxTakeoff;1;;1228.7;208.6;
A330-301;DEFAULT;2;5;Climb;MaxClimb;ZERO;3000.0;;;
A330-301;DEFAULT;2;6;Accelerate;MaxClimb;ZERO;;1176.0;250.0;
A330-301;DEFAULT;2;7;Climb;MaxClimb;ZERO;5500.0;;;
A330-301;DEFAULT;2;8;Climb;MaxClimb;ZERO;7500.0;;;
A330-301;DEFAULT;2;9;Climb;MaxClimb;ZERO;10000.0;;;
A330-301;DEFAULT;3;1;Takeoff;MaxTakeoff;1+F;;;;
A330-301;DEFAULT;3;2;Climb;MaxTakeoff;1+F;1000.0;;;
A330-301;DEFAULT;3;3;Accelerate;MaxTakeoff;1+F;;1083.6;176.1;
A330-301;DEFAULT;3;4;Accelerate;MaxTakeoff;1;;1190.2;209.8;
A330-301;DEFAULT;3;5;Climb;MaxClimb;ZERO;3000.0;;;
A330-301;DEFAULT;3;6;Accelerate;MaxClimb;ZERO;;1134.5;250.0;
A330-301;DEFAULT;3;7;Climb;MaxClimb;ZERO;5500.0;;;
A330-301;DEFAULT;3;8;Climb;MaxClimb;ZERO;7500.0;;;
A330-301;DEFAULT;3;9;Climb;MaxClimb;ZERO;10000.0;;;
A330-301;DEFAULT;4;1;Takeoff;MaxTakeoff;1+F;;;;
A330-301;DEFAULT;4;2;Climb;MaxTakeoff;1+F;1000.0;;;
A330-301;DEFAULT;4;3;Accelerate;MaxTakeoff;1+F;;1022.6;180.8;
A330-301;DEFAULT;4;4;Accelerate;MaxTakeoff;1;;1126.6;212.1;
A330-301;DEFAULT;4;5;Climb;MaxClimb;ZERO;3000.0;;;
